shipping_key,shipping_type,delivery_days,order_status
97902,Standard,28,delivered
97903,Standard,28,delivered
97904,Standard,22,delivered
97905,Standard,19,delivered
97906,Standard,20,delivered
97907,Standard,12,delivered
97908,Standard,23,delivered
97909,Standard,22,delivered
97910,Express,23,delivered
97911,Standard,18,delivered
97912,Standard,48,delivered
97913,Standard,24,delivered
97914,Standard,20,delivered
97915,Standard,20,delivered
97916,Standard,7,delivered
97917,Standard,26,delivered
97918,Standard,14,delivered
97919,Standard,12,delivered
97920,Standard,17,delivered
97921,Standard,24,delivered
97922,Standard,42,delivered
97923,Standard,15,delivered
97924,Standard,26,delivered
97925,Standard,13,delivered
97926,Standard,24,delivered
97927,Standard,7,delivered
97928,Standard,25,delivered
97929,Standard,20,delivered
97930,Standard,23,delivered
97931,Standard,38,delivered
97932,Express,21,delivered
97933,Standard,27,delivered
97934,Standard,51,delivered
97935,Standard,20,delivered
97936,Standard,16,delivered
97937,Standard,9,unavailable
97938,Standard,21,delivered
97939,Standard,21,delivered
97940,Standard,13,delivered
97941,Standard,19,delivered
97942,Standard,23,delivered
97943,Standard,18,delivered
97944,Standard,26,delivered
97945,Standard,31,delivered
97946,Standard,36,delivered
97947,Standard,31,delivered
97948,Standard,8,delivered
97949,Standard,27,delivered
97950,Standard,44,delivered
97951,Standard,19,delivered
97952,Standard,18,delivered
97953,Standard,32,delivered
97954,Standard,13,delivered
97955,Standard,35,delivered
97956,Standard,28,delivered
97957,Standard,9,delivered
97958,Standard,33,delivered
97959,Standard,27,delivered
97960,Standard,28,delivered
97961,Standard,24,delivered
97962,Standard,25,delivered
97963,Standard,18,delivered
97964,Standard,25,delivered
97965,Standard,15,delivered
97966,Standard,19,delivered
97967,Standard,22,delivered
97968,Standard,21,delivered
97969,Standard,13,delivered
97970,Standard,25,delivered
97971,Standard,24,delivered
97972,Standard,41,delivered
97973,Standard,28,delivered
97974,Standard,17,delivered
97975,Standard,16,delivered
97976,Standard,31,delivered
97977,Standard,25,delivered
97978,Standard,6,delivered
97979,Standard,12,delivered
97980,Standard,56,delivered
97981,Standard,21,delivered
97982,Express,35,delivered
97983,Standard,29,unavailable
97984,Standard,18,delivered
97985,Standard,28,delivered
97986,Standard,15,delivered
97987,Standard,28,delivered
97988,Standard,23,delivered
97989,Standard,21,delivered
97990,Standard,26,delivered
97991,Standard,25,delivered
97992,Express,25,delivered
97993,Standard,20,delivered
97994,Standard,21,delivered
97995,Standard,17,delivered
97996,Standard,23,delivered
97997,Standard,10,delivered
97998,Standard,47,delivered
97999,Standard,27,delivered
98000,Standard,29,delivered
98001,Standard,19,delivered
98002,Standard,27,delivered
98003,Standard,24,delivered
98004,Standard,23,delivered
98005,Express,19,delivered
98006,Standard,34,delivered
98007,Standard,18,delivered
98008,Standard,7,delivered
98009,Standard,26,delivered
98010,Express,26,delivered
98011,Standard,17,delivered
98012,Standard,13,delivered
98013,Standard,26,delivered
98014,Standard,15,delivered
98015,Standard,21,delivered
98016,Standard,36,delivered
98017,Standard,35,delivered
98018,Standard,34,delivered
98019,Standard,24,delivered
98020,Standard,23,delivered
98021,Standard,21,delivered
98022,Standard,50,delivered
98023,Standard,19,delivered
98024,Standard,34,delivered
98025,Standard,33,delivered
98026,Standard,22,delivered
98027,Standard,15,delivered
98028,Standard,29,delivered
98029,Standard,26,delivered
98030,Standard,23,delivered
98031,Standard,22,delivered
98032,Standard,26,delivered
98033,Standard,17,delivered
98034,Standard,26,delivered
98035,Standard,16,delivered
98036,Standard,27,delivered
98037,Standard,16,delivered
98038,Standard,20,delivered
98039,Standard,21,delivered
98040,Express,33,delivered
98041,Standard,12,delivered
98042,Standard,11,delivered
98043,Standard,22,delivered
98044,Standard,23,delivered
98045,Standard,26,delivered
98046,Standard,12,delivered
98047,Standard,23,delivered
98048,Standard,22,delivered
98049,Standard,20,delivered
98050,Standard,26,delivered
98051,Standard,10,delivered
98052,Standard,15,delivered
98053,Standard,25,delivered
98054,Standard,21,delivered
98055,Standard,27,delivered
98056,Standard,20,delivered
98057,Standard,19,delivered
98058,Standard,27,delivered
98059,Standard,24,delivered
98060,Standard,20,delivered
98061,Standard,10,delivered
98062,Standard,31,delivered
98063,Standard,21,delivered
98064,Standard,11,delivered
98065,Standard,30,delivered
98066,Standard,23,delivered
98067,Standard,22,delivered
98068,Standard,25,delivered
98069,Standard,27,delivered
98070,Standard,11,delivered
98071,Standard,31,delivered
98072,Standard,39,delivered
98073,Standard,18,delivered
98074,Standard,24,delivered
98075,Standard,22,delivered
98076,Standard,11,delivered
98077,Standard,22,delivered
98078,Standard,38,delivered
98079,Standard,14,delivered
98080,Standard,16,delivered
98081,Standard,22,delivered
98082,Standard,22,delivered
98083,Standard,13,delivered
98084,Standard,19,delivered
98085,Standard,11,delivered
98086,Standard,25,delivered
98087,Standard,22,delivered
98088,Standard,20,delivered
98089,Standard,27,delivered
98090,Standard,27,processing
98091,Standard,26,delivered
98092,Standard,28,delivered
98093,Standard,34,delivered
98094,Standard,29,delivered
98095,Standard,25,delivered
98096,Standard,13,delivered
98097,Standard,41,delivered
98098,Standard,26,delivered
98099,Standard,32,delivered
98100,Standard,27,delivered
98101,Standard,13,delivered
98102,Standard,31,delivered
98103,Standard,21,delivered
98104,Standard,24,delivered
98105,Standard,23,delivered
98106,Standard,19,delivered
98107,Standard,41,delivered
98108,Standard,7,delivered
98109,Standard,16,delivered
98110,Standard,28,delivered
98111,Standard,50,delivered
98112,Standard,27,delivered
98113,Standard,20,delivered
98114,Standard,32,delivered
98115,Standard,26,delivered
98116,Standard,27,delivered
98117,Standard,25,delivered
98118,Standard,36,delivered
98119,Standard,16,delivered
98120,Standard,21,delivered
98121,Standard,24,delivered
98122,Standard,23,delivered
98123,Standard,29,delivered
98124,Standard,22,delivered
98125,Standard,43,delivered
98126,Standard,23,delivered
98127,Standard,23,delivered
98128,Standard,24,delivered
98129,Standard,25,delivered
98130,Standard,52,delivered
98131,Standard,34,delivered
98132,Express,31,unavailable
98133,Express,10,delivered
98134,Standard,19,delivered
98135,Standard,23,delivered
98136,Standard,35,delivered
98137,Standard,20,delivered
98138,Standard,14,delivered
98139,Standard,22,delivered
98140,Standard,21,delivered
98141,Standard,22,delivered
98142,Standard,24,delivered
98143,Express,24,delivered
98144,Standard,15,shipped
98145,Standard,31,delivered
98146,Standard,19,shipped
98147,Standard,12,delivered
98148,Standard,31,delivered
98149,Standard,26,delivered
98150,Standard,22,delivered
98151,Standard,15,delivered
98152,Standard,19,delivered
98153,Standard,7,delivered
98154,Standard,25,delivered
98155,Standard,20,delivered
98156,Standard,45,delivered
98157,Standard,10,delivered
98158,Standard,12,delivered
98159,Standard,18,delivered
98160,Standard,22,delivered
98161,Standard,19,delivered
98162,Express,8,delivered
98163,Standard,12,delivered
98164,Standard,30,delivered
98165,Standard,14,delivered
98166,Standard,24,delivered
98167,Standard,26,delivered
98168,Standard,12,delivered
98169,Standard,25,delivered
98170,Standard,31,delivered
98171,Standard,31,shipped
98172,Standard,22,delivered
98173,Standard,2,delivered
98174,Express,21,delivered
98175,Standard,26,delivered
98176,Standard,25,delivered
98177,Standard,24,delivered
98178,Standard,54,delivered
98179,Standard,26,unavailable
98180,Standard,34,delivered
98181,Standard,24,delivered
98182,Standard,29,delivered
98183,Standard,17,delivered
98184,Standard,21,delivered
98185,Standard,19,delivered
98186,Standard,22,delivered
98187,Standard,14,delivered
98188,Standard,33,delivered
98189,Standard,28,delivered
98190,Standard,30,delivered
98191,Standard,30,delivered
98192,Standard,11,delivered
98193,Standard,12,delivered
98194,Standard,32,delivered
98195,Standard,23,delivered
98196,Standard,22,delivered
98197,Standard,44,delivered
98198,Standard,13,delivered
98199,Standard,19,delivered
98200,Standard,19,delivered
98201,Standard,25,delivered
98202,Standard,15,delivered
98203,Standard,47,delivered
98204,Standard,17,delivered
98205,Standard,29,delivered
98206,Standard,12,delivered
98207,Standard,20,delivered
98208,Standard,5,delivered
98209,Standard,9,delivered
98210,Standard,25,delivered
98211,Standard,15,delivered
98212,Standard,23,delivered
98213,Standard,21,delivered
98214,Express,12,delivered
98215,Standard,36,delivered
98216,Standard,20,delivered
98217,Standard,13,delivered
98218,Standard,29,delivered
98219,Standard,15,delivered
98220,Express,21,delivered
98221,Standard,21,delivered
98222,Standard,17,delivered
98223,Standard,27,delivered
98224,Standard,22,delivered
98225,Standard,23,delivered
98226,Standard,10,delivered
98227,Standard,19,delivered
98228,Express,34,delivered
98229,Standard,32,delivered
98230,Express,8,delivered
98231,Standard,19,delivered
98232,Standard,13,delivered
98233,Standard,26,delivered
98234,Standard,16,delivered
98235,Standard,29,delivered
98236,Standard,26,delivered
98237,Standard,26,delivered
98238,Standard,24,delivered
98239,Standard,28,delivered
98240,Standard,28,delivered
98241,Standard,19,delivered
98242,Standard,9,delivered
98243,Standard,13,delivered
98244,Standard,24,delivered
98245,Standard,23,delivered
98246,Standard,13,delivered
98247,Standard,25,delivered
98248,Standard,15,delivered
98249,Standard,6,delivered
98250,Standard,19,delivered
98251,Standard,17,delivered
98252,Standard,18,delivered
98253,Standard,21,delivered
98254,Standard,33,delivered
98255,Standard,21,delivered
98256,Standard,23,delivered
98257,Standard,30,delivered
98258,Standard,19,delivered
98259,Standard,11,delivered
98260,Standard,20,delivered
98261,Standard,10,delivered
98262,Standard,27,delivered
98263,Standard,22,delivered
98264,Standard,25,delivered
98265,Standard,23,delivered
98266,Standard,37,delivered
98267,Standard,34,delivered
98268,Standard,13,delivered
98269,Standard,54,delivered
98270,Standard,21,delivered
98271,Standard,12,delivered
98272,Standard,14,delivered
98273,Standard,22,delivered
98274,Standard,25,delivered
98275,Standard,10,invoiced
98276,Standard,21,delivered
98277,Standard,31,delivered
98278,Standard,27,delivered
98279,Standard,9,delivered
98280,Standard,28,delivered
98281,Standard,22,delivered
98282,Standard,21,delivered
98283,Standard,19,delivered
98284,Standard,12,delivered
98285,Standard,65,delivered
98286,Standard,37,delivered
98287,Standard,25,delivered
98288,Standard,27,delivered
98289,Standard,19,delivered
98290,Standard,24,delivered
98291,Standard,45,delivered
98292,Standard,25,delivered
98293,Standard,15,delivered
98294,Standard,40,delivered
98295,Standard,21,delivered
98296,Standard,7,delivered
98297,Standard,18,delivered
98298,Standard,12,delivered
98299,Standard,32,delivered
98300,Standard,24,delivered
98301,Standard,24,delivered
98302,Standard,26,delivered
98303,Standard,19,delivered
98304,Standard,7,delivered
98305,Standard,27,delivered
98306,Standard,26,delivered
98307,Standard,23,delivered
98308,Standard,30,delivered
98309,Standard,18,delivered
98310,Standard,29,delivered
98311,Standard,42,delivered
98312,Standard,23,delivered
98313,Standard,26,delivered
98314,Standard,21,delivered
98315,Standard,11,delivered
98316,Standard,15,delivered
98317,Standard,19,delivered
98318,Standard,22,delivered
98319,Standard,27,delivered
98320,Standard,32,delivered
98321,Standard,10,delivered
98322,Standard,36,delivered
98323,Standard,56,delivered
98324,Standard,26,delivered
98325,Standard,34,delivered
98326,Standard,23,delivered
98327,Standard,23,delivered
98328,Standard,47,delivered
98329,Standard,18,delivered
98330,Standard,27,delivered
98331,Standard,19,delivered
98332,Standard,20,delivered
98333,Standard,9,delivered
98334,Standard,46,delivered
98335,Standard,22,delivered
98336,Standard,22,delivered
98337,Standard,22,delivered
98338,Standard,56,delivered
98339,Standard,20,delivered
98340,Standard,28,delivered
98341,Standard,46,delivered
98342,Standard,21,delivered
98343,Standard,27,delivered
98344,Standard,24,delivered
98345,Standard,22,delivered
98346,Standard,20,delivered
98347,Standard,29,delivered
98348,Standard,38,delivered
98349,Standard,30,delivered
98350,Standard,21,delivered
98351,Standard,29,delivered
98352,Standard,27,delivered
98353,Standard,9,delivered
98354,Standard,21,delivered
98355,Standard,28,delivered
98356,Standard,22,delivered
98357,Standard,25,delivered
98358,Standard,27,delivered
98359,Standard,25,delivered
98360,Standard,13,delivered
98361,Standard,21,delivered
98362,Express,12,delivered
98363,Standard,22,delivered
98364,Standard,10,delivered
98365,Standard,20,delivered
98366,Standard,17,delivered
98367,Standard,35,delivered
98368,Standard,27,delivered
98369,Standard,5,delivered
98370,Standard,29,delivered
98371,Standard,12,delivered
98372,Standard,18,delivered
98373,Standard,39,delivered
98374,Standard,22,delivered
98375,Standard,9,delivered
98376,Standard,24,delivered
98377,Standard,18,delivered
98378,Standard,23,delivered
98379,Standard,32,delivered
98380,Standard,6,delivered
98381,Standard,19,delivered
98382,Standard,15,delivered
98383,Standard,17,delivered
98384,Standard,26,delivered
98385,Standard,13,delivered
98386,Standard,28,delivered
98387,Standard,21,delivered
98388,Standard,31,delivered
98389,Standard,18,delivered
98390,Express,14,delivered
98391,Standard,12,shipped
98392,Standard,12,delivered
98393,Standard,15,shipped
98394,Standard,19,delivered
98395,Standard,16,delivered
98396,Standard,35,delivered
98397,Standard,18,delivered
98398,Standard,16,canceled
98399,Standard,36,shipped
98400,Standard,21,delivered
98401,Standard,40,delivered
98402,Standard,24,delivered
98403,Standard,20,delivered
98404,Standard,16,delivered
98405,Standard,19,delivered
98406,Standard,12,delivered
98407,Standard,18,delivered
98408,Standard,27,delivered
98409,Standard,16,delivered
98410,Standard,25,delivered
98411,Standard,23,delivered
98412,Standard,20,delivered
98413,Standard,26,delivered
98414,Express,15,delivered
98415,Standard,23,invoiced
98416,Standard,17,canceled
98417,Standard,28,delivered
98418,Standard,28,unavailable
98419,Standard,19,delivered
98420,Standard,27,delivered
98421,Standard,19,delivered
98422,Standard,29,delivered
98423,Standard,19,delivered
98424,Standard,41,delivered
98425,Standard,29,delivered
98426,Standard,21,delivered
98427,Standard,29,delivered
98428,Standard,12,delivered
98429,Standard,15,delivered
98430,Standard,23,delivered
98431,Standard,11,delivered
98432,Standard,20,delivered
98433,Standard,17,delivered
98434,Standard,21,delivered
98435,Standard,29,delivered
98436,Standard,19,delivered
